book_id,author,title,pubplace,publisher,date,volume,page,image_index,flickr_link
001611460,"HARVEY, William M.D","Guilielmi Harveii opera omnia, etc","London,]",,1766,0,000125,1,http://farm8.staticflickr.com/7345/10997512176_92ed9de446_o.jpg
001842283,"JAGO, Richard.","Edge-Hill; or, the Rural Prospect delineated and moralized. A poem, in four books",London,,1767,0,000151,1,http://farm4.staticflickr.com/3761/10997647953_7c91a9918f_o.jpg
001842283,"JAGO, Richard.","Edge-Hill; or, the Rural Prospect delineated and moralized. A poem, in four books",London,,1767,0,000027,1,http://farm8.staticflickr.com/7304/10997592294_54b55edd9d_o.jpg
001842283,"JAGO, Richard.","Edge-Hill; or, the Rural Prospect delineated and moralized. A poem, in four books",London,,1767,0,000109,1,http://farm3.staticflickr.com/2846/10997515116_5b9ee632b7_o.jpg
001842283,"JAGO, Richard.","Edge-Hill; or, the Rural Prospect delineated and moralized. A poem, in four books",London,,1767,0,000071,1,http://farm8.staticflickr.com/7344/10997590674_e6c38077c2_o.jpg
001842283,"JAGO, Richard.","Edge-Hill; or, the Rural Prospect delineated and moralized. A poem, in four books",London,,1767,0,000190,1,http://farm4.staticflickr.com/3778/11000062006_d3dacf8d0f_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000052,1,http://farm6.staticflickr.com/5527/11000225973_cc86239417_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000081,1,http://farm4.staticflickr.com/3766/11000086696_3b7a515451_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000082,1,http://farm3.staticflickr.com/2820/11000159104_6b3531c523_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000007,2,http://farm6.staticflickr.com/5520/11000086006_f01559d908_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000064,1,http://farm4.staticflickr.com/3829/11000221163_d8281aaf85_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000028,1,http://farm6.staticflickr.com/5539/11000084306_7a5ea03849_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000065,1,http://farm4.staticflickr.com/3672/11000153874_10d6b68bab_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000007,1,http://farm6.staticflickr.com/5518/11000148754_e70d30b2a2_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000003,1,http://farm6.staticflickr.com/5511/11000211803_4615777881_o.jpg
003036328,"Lennox, Charlotte",The Sister; a comedy [in five acts and in prose],London,,1769,0,000039,1,http://farm6.staticflickr.com/5538/11000210513_d37b3ee3e6_o.jpg
002682597,"NUGENT, Robert Craggs Earl Nugent","Verses addressed to the Queen, with a New Year's gift of Irish manufacture ... Second edition",London,J. Dodsley,1775,0,000015,1,http://farm6.staticflickr.com/5525/11000220635_b8d71d44fd_o.jpg
003178326,"ROWLEY, Thomas.","[Poems, supposed to have been written at Bristol by Thomas Rowley, by Thomas Chatterton.]",London,T. Payne & Son,1777,0,000325,1,http://farm4.staticflickr.com/3786/10997727433_810e5af06c_o.jpg
001230771,"Fielding, Henry","Miscellanies, by Henry Fielding, Esq",printed for the author; sold by A. Millar,London,1743,03,000018,1,http://farm4.staticflickr.com/3803/10999356926_9b45f7f360_o.jpg
001230771,"Fielding, Henry","Miscellanies, by Henry Fielding, Esq",printed for the author; sold by A. Millar,London,1743,03,000439,1,http://farm3.staticflickr.com/2864/10999348356_7be1c9e0f1_o.jpg
001230771,"Fielding, Henry","Miscellanies, by Henry Fielding, Esq",printed for the author; sold by A. Millar,London,1743,03,000112,1,http://farm4.staticflickr.com/3666/10999418424_f2e22f9fe9_o.jpg
001230771,"Fielding, Henry","Miscellanies, by Henry Fielding, Esq",printed for the author; sold by A. Millar,London,1743,03,000207,1,http://farm8.staticflickr.com/7445/10999342186_9e1bf2cd84_o.jpg
001230772,"Fielding, Henry","[Miscellanies, by Henry Fielding, Esq.]",A. Millar,London,1743,03,000018,1,http://farm8.staticflickr.com/7377/10999264235_7a127228ce_o.jpg
001230772,"Fielding, Henry","[Miscellanies, by Henry Fielding, Esq.]",A. Millar,London,1743,03,000207,1,http://farm4.staticflickr.com/3764/10999478533_05bb6ee540_o.jpg
001230772,"Fielding, Henry","[Miscellanies, by Henry Fielding, Esq.]",A. Millar,London,1743,03,000112,1,http://farm4.staticflickr.com/3742/10999410544_7c46f516d7_o.jpg
001230772,"Fielding, Henry","[Miscellanies, by Henry Fielding, Esq.]",A. Millar,London,1743,03,000439,1,http://farm4.staticflickr.com/3794/10999253145_b4d442f523_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000421,1,http://farm4.staticflickr.com/3804/11219009666_dccf75037c_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000025,1,http://farm3.staticflickr.com/2890/11219006606_6a9d2a4fa7_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000217,1,http://farm8.staticflickr.com/7330/11219106143_8b708df72e_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000112,1,http://farm8.staticflickr.com/7457/11218986845_6ed85cd804_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000323,1,http://farm6.staticflickr.com/5522/11218985875_679c365c9d_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000133,1,http://farm8.staticflickr.com/7411/11219097163_898db9a3b7_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000067,1,http://farm4.staticflickr.com/3775/11219095243_a1178dfbc9_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000024,1,http://farm4.staticflickr.com/3788/11218979015_489949ba38_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000449,1,http://farm8.staticflickr.com/7427/11218978974_a73a31780d_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000101,1,http://farm4.staticflickr.com/3789/11218975715_60bd70af4e_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000012,1,http://farm8.staticflickr.com/7339/10997313496_194f3ff311_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000313,1,http://farm3.staticflickr.com/2874/10997388334_0741e0b263_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000389,1,http://farm3.staticflickr.com/2875/10997311466_73520d3cf1_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000312,1,http://farm6.staticflickr.com/5531/10997439943_c5577479af_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000129,1,http://farm6.staticflickr.com/5488/10997437413_a0a8cd2063_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000025,2,http://farm6.staticflickr.com/5517/10998008634_ef6eb56acb_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000355,1,http://farm4.staticflickr.com/3693/10998006214_e9d304c203_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000386,1,http://farm3.staticflickr.com/2889/10997840965_4aaa714b0b_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000100,1,http://farm8.staticflickr.com/7355/10997836775_75bcfd7444_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000175,2,http://farm8.staticflickr.com/7390/10998055793_18c179056e_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000067,2,http://farm3.staticflickr.com/2867/10997834895_bae37757ec_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000275,1,http://farm3.staticflickr.com/2814/10997830985_71fa6aa0d1_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000133,2,http://farm3.staticflickr.com/2874/10997916346_f886fe2c27_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000175,1,http://farm4.staticflickr.com/3726/10997992424_24bb377797_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000015,1,http://farm6.staticflickr.com/5482/10997992134_21c4d75718_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000275,2,http://farm4.staticflickr.com/3717/10998047803_21f7621c26_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000066,1,http://farm4.staticflickr.com/3810/10997989314_4bfc855d8b_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000352,1,http://farm3.staticflickr.com/2858/10997909856_e5c1a7cd6e_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000425,2,http://farm6.staticflickr.com/5523/10997820275_1410f5796e_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000217,2,http://farm4.staticflickr.com/3675/10997816625_15604b50c9_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000355,2,http://farm4.staticflickr.com/3829/10997901246_b2700a304d_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000323,2,http://farm3.staticflickr.com/2832/10997972374_1c3dcd2425_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000389,2,http://farm8.staticflickr.com/7407/10997891146_31e1ab7c61_o.jpg
001722344,Homer.,"The Iliad of Homer. Translated by Mr Pope. [With notes partly by W. Broome.] (An Essay on the life, writings and learning of Homer. [By T. Parnell].) F.P",London,Printed by W. Bowyer for Bernard Lintott,1715,01,000425,1,http://farm3.staticflickr.com/2839/10997805775_0f975c8368_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000111,1,http://farm8.staticflickr.com/7419/10998020593_3e98d80688_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000077,1,http://farm4.staticflickr.com/3689/10997800735_091a25a406_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000075,1,http://farm8.staticflickr.com/7301/10998019313_a09399b0ce_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000072,1,http://farm4.staticflickr.com/3709/10998017933_b61994d9a4_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000681,1,http://farm4.staticflickr.com/3678/10997956684_ec155bb627_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000683,1,http://farm6.staticflickr.com/5508/10997794015_62f45823db_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000551,1,http://farm8.staticflickr.com/7332/10997956274_b14203b80d_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000107,1,http://farm6.staticflickr.com/5494/10997954604_80b55a9b49_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000570,1,http://farm3.staticflickr.com/2837/10997953444_91d2dc0520_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000168,1,http://farm8.staticflickr.com/7413/10997785005_b8f03c719c_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000483,1,http://farm3.staticflickr.com/2852/10997868686_c4f079a835_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000014,1,http://farm8.staticflickr.com/7349/10997779665_1b2ac8d9dd_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000266,1,http://farm8.staticflickr.com/7338/10997994323_e3d78630c7_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000169,1,http://farm3.staticflickr.com/2839/10997859046_9ecd4c771a_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000077,2,http://farm8.staticflickr.com/7445/10997773165_44b809f576_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000305,1,http://farm4.staticflickr.com/3775/10997988103_7c17c03e22_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000112,1,http://farm3.staticflickr.com/2856/10997985753_e47ef909c6_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000237,1,http://farm8.staticflickr.com/7338/10997984953_e6cb8d0348_o.jpg
002207932,"Locke, John","The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]",London,J. Churchill and S. Manship,1714,02,000269,1,http://farm6.staticflickr.com/5511/10997928194_367a7b8ced_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000149,2,http://farm6.staticflickr.com/5475/10999108174_a8e4bdb9e1_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000199,1,http://farm6.staticflickr.com/5519/10999107684_4b9304c449_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000158,1,http://farm4.staticflickr.com/3830/10999105344_fb17f9bf78_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000162,2,http://farm6.staticflickr.com/5499/10999100184_98f9967812_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000163,2,http://farm6.staticflickr.com/5523/10999160513_00b6007e39_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000178,1,http://farm4.staticflickr.com/3666/10999019936_532c183b69_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000117,2,http://farm8.staticflickr.com/7386/10998937815_f6a8f8b3e2_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000114,1,http://farm6.staticflickr.com/5512/10999018106_0c33163265_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000185,1,http://farm4.staticflickr.com/3748/10998936545_a2c083f937_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000112,1,http://farm3.staticflickr.com/2809/10998933585_13aea879d0_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000211,1,http://farm6.staticflickr.com/5539/10999013376_df3f9ca494_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000212,4,http://farm3.staticflickr.com/2861/10998930995_1ccb87b044_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000202,3,http://farm6.staticflickr.com/5510/10999010706_a40fb940b3_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000129,2,http://farm4.staticflickr.com/3810/10998929335_edf963e560_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000164,1,http://farm8.staticflickr.com/7297/10999083284_9eb304e345_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000181,1,http://farm3.staticflickr.com/2808/10999142273_92b54b247a_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000164,2,http://farm3.staticflickr.com/2860/10998923845_a1d39d6e19_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000173,1,http://farm4.staticflickr.com/3795/10999140293_ddbed1f83b_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000143,1,http://farm3.staticflickr.com/2853/10999079014_b7d4d8e7a5_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000202,1,http://farm6.staticflickr.com/5510/10998920975_0c3bc0bd14_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000169,2,http://farm8.staticflickr.com/7325/10998920455_260e759fa7_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000203,1,http://farm8.staticflickr.com/7420/10999001226_fed24fbaf6_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000122,2,http://farm4.staticflickr.com/3683/10999137973_81236c2f05_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000124,1,http://farm4.staticflickr.com/3665/10999000386_3ca9c4c725_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000115,1,http://farm4.staticflickr.com/3808/10999075484_5e13c5ac88_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000085,2,http://farm4.staticflickr.com/3819/10999074574_565d243a8a_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000210,2,http://farm4.staticflickr.com/3770/10999074684_6379d37f69_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000202,2,http://farm6.staticflickr.com/5516/10999074294_52b0f179c5_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000120,1,http://farm6.staticflickr.com/5500/10998995566_bb86125a3b_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000159,1,http://farm3.staticflickr.com/2816/10999071274_c97fd9d1af_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000191,2,http://farm6.staticflickr.com/5482/10998907705_fe4c881477_o.jpg
002853236,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3",London,,1734,0,000173,2,http://farm8.staticflickr.com/7422/10999064404_77755ca865_o.jpg
